Pclass,Sex,Age,Parch,Fare,Cabin,Embarked,Title,relatives,Alone,Survived
2,0,0.7062818733285449,-0.4884406035463855,-0.12821699810927004,0.4494861564478739,0,5.0,-0.5899021075319003,1,0
3,0,0.2604034790994346,0.840373789507755,-0.32945215028714453,0.4494861564478739,1,2.0,0.727334498175533,0,1
3,0,-0.036848783719972154,-0.4884406035463855,-0.4673763156990466,0.4494861564478739,0,5.0,-0.5899021075319003,1,0
3,1,-0.6313533093587858,-0.4884406035463855,-0.4308874511859396,0.4494861564478739,0,3.0,0.06871619532181635,0,0
3,1,0.7062818733285449,6.155631361724318,-0.029509941541762674,0.4494861564478739,0,6.0,3.3618077095903995,0,0
1,0,-0.25978798083452725,-0.4884406035463855,-0.05336804526187107,-1.9342186134387112,1,5.0,-0.5899021075319003,1,1
2,0,-1.0029186378830441,-0.4884406035463855,-0.418256690392941,0.4494861564478739,0,5.0,-0.5899021075319003,1,0
3,0,-1.8946754263412646,0.840373789507755,-0.06974125369723959,0.4494861564478739,2,2.0,2.7031894067366826,0,0
3,0,-0.40841411224423063,-0.4884406035463855,-0.47907146458145267,0.4494861564478739,0,5.0,-0.5899021075319003,1,0
3,0,1.0778472018528034,0.840373789507755,-0.31346815640658243,0.4494861564478739,0,5.0,0.06871619532181635,0,0
1,0,1.3750994646722101,-0.4884406035463855,0.8210398765872979,-0.7978012231439439,1,5.0,0.06871619532181635,0,1
3,0,-1.3744839664073027,2.1691881825618955,0.2628687805183895,0.4494861564478739,0,2.0,4.0204260124441165,0,0
1,0,1.3750994646722101,-0.4884406035463855,-0.11792526709275265,-0.354321265955742,0,5.0,-0.5899021075319003,1,1
3,0,-0.557040243653934,-0.4884406035463855,-0.4669871011442401,0.4494861564478739,0,5.0,-0.5899021075319003,1,0
3,1,-0.40841411224423063,3.4980025756160362,-0.25436929446209744,0.4494861564478739,1,6.0,1.3859528010292494,0,1
3,0,-0.33410104653937894,-0.4884406035463855,-0.4828139122238226,0.4494861564478739,0,5.0,-0.5899021075319003,1,0
3,0,-1.7460492949315611,0.840373789507755,-0.38130001992453777,-0.3266037686314794,0,2.0,0.06871619532181635,0,1
1,1,1.8209778589013204,-0.4884406035463855,0.8498099428380168,-0.9363887097652569,1,3.0,0.06871619532181635,0,1
3,0,-0.9286055721781925,-0.4884406035463855,-0.4641016740119729,0.4494861564478739,0,5.0,-0.5899021075319003,1,0
1,1,1.152160267557655,0.840373789507755,2.4702897719842043,0.4494861564478739,0,6.0,0.727334498175533,0,1
3,0,-0.7056663750636374,-0.4884406035463855,-0.43696892860479075,0.4494861564478739,0,5.0,-0.5899021075319003,1,0
3,0,-0.8542925064733409,-0.4884406035463855,-0.4641016740119729,0.4494861564478739,0,5.0,-0.5899021075319003,1,1
3,0,0.03746428198487954,-0.4884406035463855,-0.4697153454755278,0.4494861564478739,2,5.0,-0.5899021075319003,1,0
2,0,0.33471654480428636,-0.4884406035463855,-0.12821699810927004,0.4494861564478739,0,5.0,0.06871619532181635,0,0
1,1,0.48334267621398974,2.1691881825618955,0.7138337214239683,-3.0429185064092157,0,3.0,0.727334498175533,0,1
1,0,-1.3744839664073027,2.1691881825618955,1.6307333938046054,-2.294546078654125,0,2.0,1.3859528010292494,0,1
3,0,0.40902961050913805,-0.4884406035463855,-0.4669871011442401,0.4494861564478739,1,5.0,-0.5899021075319003,1,0
1,0,0.6319688076236931,0.840373789507755,2.2568916649686277,-1.2412811803321457,0,5.0,0.06871619532181635,0,0
3,1,-0.9286055721781925,-0.4884406035463855,-0.46246435316843604,0.4494861564478739,2,3.0,-0.5899021075319003,1,0
1,0,2.118230121720727,2.1691881825618955,1.504893591829916,-0.6037787418741055,1,5.0,0.727334498175533,0,0
3,1,0.11177734768973124,-0.4884406035463855,-0.4697153454755278,0.4494861564478739,2,3.0,-0.5899021075319003,1,1
1,1,0.7805949390333965,0.840373789507755,1.9020608478764267,-0.1602987846859037,1,6.0,0.727334498175533,0,1
3,0,-0.7799794407684891,-0.4884406035463855,-0.34340773754554205,0.4494861564478739,0,5.0,-0.5899021075319003,1,0
2,0,0.22324694624700878,-0.4884406035463855,-0.052043218796472134,0.4494861564478739,1,5.0,0.06871619532181635,0,0
2,0,-2.043301557750968,0.840373789507755,-0.12821699810927004,0.3108986698265608,0,2.0,0.727334498175533,0,1
3,0,-1.5974231635218579,0.840373789507755,-0.06974125369723959,0.4494861564478739,2,2.0,2.7031894067366826,0,0
1,1,0.03746428198487954,-0.4884406035463855,1.3767147600787455,0.4494861564478739,1,3.0,-0.5899021075319003,1,1
3,0,-1.1515447692927476,2.1691881825618955,0.2628687805183895,0.4494861564478739,0,5.0,4.0204260124441165,0,0
3,0,-0.7056663750636374,-0.4884406035463855,-0.4682333362091493,0.4494861564478739,2,5.0,-0.5899021075319003,1,0
3,0,0.7062818733285449,-0.4884406035463855,-0.4664407037884541,0.4494861564478739,0,5.0,-0.5899021075319003,1,0
1,0,1.2264733332625066,-0.4884406035463855,0.8672740747611363,-2.377698570626913,1,5.0,-0.5899021075319003,1,0
2,1,0.7805949390333965,-0.4884406035463855,-0.3714760948633167,0.4494861564478739,0,3.0,-0.5899021075319003,1,1
